ŽžŠÔ,‰ñ“]‚P,‰ñ“]‚Q,‰ñ“]‚R
2022-01-07 17:16:54.511747,84.11161,84.59625,86.35656
2022-01-07 17:16:55.008373,83.80219,84.132,86.04176
2022-01-07 17:16:55.507529,84.42104,84.64825,86.04176
2022-01-07 17:16:56.048974,83.85417,84.28675,85.09926
2022-01-07 17:16:56.511926,84.57575,85.1125,85.09926
2022-01-07 17:16:57.009110,83.69946,84.08,85.72791
2022-01-07 17:16:57.504537,84.31831,84.803,85.72791
2022-01-07 17:16:58.043378,83.23532,83.92525,85.41406
2022-01-07 17:16:58.511534,84.42104,84.85375,85.41406
2022-01-07 17:16:59.002333,84.21434,84.33875,86.08135
2022-01-07 17:16:59.526988,84.11161,84.3895,86.08135
2022-01-07 17:17:00.020058,84.21434,84.4935,85.09926
2022-01-07 17:17:00.513892,83.9569,84.54425,85.09926
2022-01-07 17:17:01.012925,84.52377,84.90575,85.84572
2022-01-07 17:17:01.525512,83.49276,84.184,85.84572
2022-01-07 17:17:02.012123,84.00888,84.59625,85.80614
2022-01-07 17:17:02.512800,83.90492,84.28675,85.80614
2022-01-07 17:17:03.011281,84.36905,84.751,85.6101
2022-01-07 17:17:03.508255,84.26632,84.54425,85.6101
2022-01-07 17:17:04.004909,84.00888,84.4935,85.96354
2022-01-07 17:17:04.507715,84.21434,84.64825,85.96354
2022-01-07 17:17:05.026265,83.59549,84.02925,85.53187
2022-01-07 17:17:05.512989,84.62773,85.1125,85.53187
2022-01-07 17:17:06.011653,83.54475,84.23475,85.6101
2022-01-07 17:17:06.514551,84.1636,84.4415,85.6101
2022-01-07 17:17:07.008934,84.00888,84.28675,85.68833
2022-01-07 17:17:07.511008,84.11161,84.751,85.68833
2022-01-07 17:17:08.020847,84.31831,84.803,86.47437
2022-01-07 17:17:08.511664,83.85417,84.02925,86.47437
2022-01-07 17:17:09.008504,84.1636,84.4415,85.41406
2022-01-07 17:17:09.506073,83.85417,84.4935,85.41406
2022-01-07 17:17:10.003998,84.21434,84.751,86.51301
2022-01-07 17:17:10.504087,84.00888,84.132,86.51301
2022-01-07 17:17:11.016217,84.1636,84.54425,85.96354
2022-01-07 17:17:11.516001,84.00888,84.699,85.96354
2022-01-07 17:17:12.026006,84.31831,84.699,85.57051
2022-01-07 17:17:12.510895,84.1636,84.54425,85.57051
2022-01-07 17:17:13.006078,84.00888,84.54425,86.35656
2022-01-07 17:17:13.507227,83.90492,84.28675,86.35656
2022-01-07 17:17:14.028910,84.42104,84.699,85.53187
2022-01-07 17:17:14.515573,83.85417,84.33875,85.53187
2022-01-07 17:17:15.014281,84.57575,85.0085,85.72791
2022-01-07 17:17:15.516140,83.44078,83.92525,85.72791
2022-01-07 17:17:16.011468,84.62773,84.85375,85.92395
2022-01-07 17:17:16.508371,83.90492,84.59625,85.92395
2022-01-07 17:17:17.005738,84.1636,84.4935,85.33489
2022-01-07 17:17:17.527716,84.00888,84.28675,85.33489
2022-01-07 17:17:18.013008,83.9569,84.33875,85.41406
2022-01-07 17:17:18.510487,84.42104,84.90575,85.41406
2022-01-07 17:17:19.025066,83.9569,84.3895,85.6101
2022-01-07 17:17:19.509610,84.11161,84.54425,85.6101
2022-01-07 17:17:20.008616,83.7502,84.184,85.53187
2022-01-07 17:17:20.512044,84.42104,84.751,85.53187
2022-01-07 17:17:21.016351,84.21434,84.699,86.86645
2022-01-07 17:17:21.505855,83.9569,84.02925,86.86645
2022-01-07 17:17:22.002847,84.1636,84.54425,85.49229
2022-01-07 17:17:22.505704,83.69946,84.28675,85.49229
2022-01-07 17:17:23.013920,84.36905,84.751,85.84572
2022-01-07 17:17:23.516450,83.80219,84.28675,85.84572
2022-01-07 17:17:24.015156,84.31831,84.699,85.72791
2022-01-07 17:17:24.512265,82.82193,83.04875,85.72791
2022-01-07 17:17:25.010092,84.11161,84.4415,101.23958
2022-01-07 17:17:25.508929,85.24658,85.37,101.23958
2022-01-07 17:17:26.008188,83.33805,83.61575,236.44968
2022-01-07 17:17:26.517611,84.57575,84.90575,236.44968
2022-01-07 17:17:27.015283,82.87391,83.30625,206.01447
2022-01-07 17:17:27.516389,84.67848,85.0085,206.01447
2022-01-07 17:17:28.013067,83.49276,84.02925,137.52583
2022-01-07 17:17:28.511105,84.1636,84.23475,137.52583
2022-01-07 17:17:29.009212,83.7502,83.8225,90.87208
2022-01-07 17:17:29.514364,84.00888,84.28675,90.87208
2022-01-07 17:17:30.009145,84.83319,84.95775,97.11614
2022-01-07 17:17:30.514719,83.33805,83.71975,97.11614
2022-01-07 17:17:31.009064,84.36905,84.4935,90.48
2022-01-07 17:17:31.504714,83.39003,84.184,90.48
2022-01-07 17:17:32.031033,84.57575,84.95775,86.86645
2022-01-07 17:17:32.519400,83.80219,84.132,86.86645
2022-01-07 17:17:33.028552,84.42104,84.85375,86.23875
2022-01-07 17:17:33.516093,84.36905,84.54425,86.23875
2022-01-07 17:17:34.020162,84.00888,84.33875,86.31697
2022-01-07 17:17:34.516616,84.26632,84.803,86.31697
2022-01-07 17:17:35.009021,83.90492,84.4415,86.43479
2022-01-07 17:17:35.507143,83.85417,84.23475,86.43479
2022-01-07 17:17:36.009255,83.90492,84.3895,86.00312
2022-01-07 17:17:36.502554,84.36905,84.699,86.00312
2022-01-07 17:17:37.026237,84.05963,84.4935,87.10208
2022-01-07 17:17:37.521011,84.31831,84.699,87.10208
2022-01-07 17:17:38.013810,83.85417,84.28675,86.35656
2022-01-07 17:17:38.514086,84.21434,84.90575,86.35656
2022-01-07 17:17:39.002758,83.90492,84.4415,85.7675
2022-01-07 17:17:39.526476,83.85417,84.28675,85.7675
2022-01-07 17:17:40.008670,83.90492,84.33875,86.19916
2022-01-07 17:17:40.511136,84.42104,84.751,86.19916
2022-01-07 17:17:41.010204,84.05963,84.54425,85.64968
2022-01-07 17:17:41.503824,84.00888,84.4935,85.64968
2022-01-07 17:17:42.028917,84.05963,84.59625,86.04176
2022-01-07 17:17:42.516461,84.05963,84.4415,86.04176
2022-01-07 17:17:43.015789,84.05963,84.85375,85.41406
2022-01-07 17:17:43.511414,83.85417,84.33875,85.41406
2022-01-07 17:17:44.009339,84.52377,84.699,85.88531
2022-01-07 17:17:44.507759,83.80219,84.184,85.88531
2022-01-07 17:17:45.008266,84.1636,84.54425,86.15958
2022-01-07 17:17:45.507197,84.05963,84.54425,86.15958
2022-01-07 17:17:46.026872,84.42104,84.4415,85.68833
2022-01-07 17:17:46.516970,83.7502,84.4415,85.68833
2022-01-07 17:17:47.011231,83.7502,84.28675,86.31697
2022-01-07 17:17:47.513576,84.21434,84.54425,86.31697
2022-01-07 17:17:48.013464,84.05963,84.4415,85.80614
2022-01-07 17:17:48.506431,84.47302,84.751,85.80614
2022-01-07 17:17:49.003696,83.7502,84.33875,86.04176
2022-01-07 17:17:49.525630,84.21434,84.54425,86.04176
2022-01-07 17:17:50.018390,84.00888,84.54425,85.7675
2022-01-07 17:17:50.514854,84.31831,84.64825,85.7675
2022-01-07 17:17:51.008086,83.80219,84.4415,85.6101
2022-01-07 17:17:51.512519,84.1636,84.54425,85.6101
2022-01-07 17:17:52.030398,84.21434,84.54425,85.96354
2022-01-07 17:17:52.510907,83.7502,84.28675,85.96354
2022-01-07 17:17:53.013837,84.47302,84.64825,84.90322
2022-01-07 17:17:53.511249,83.85417,84.4935,84.90322
2022-01-07 17:17:54.009883,84.47302,84.699,85.53187
2022-01-07 17:17:54.505157,83.69946,84.3895,85.53187
2022-01-07 17:17:55.027248,84.21434,84.54425,85.41406
2022-01-07 17:17:55.516683,84.00888,84.23475,85.41406
2022-01-07 17:17:56.007242,84.1636,84.803,85.13885
2022-01-07 17:17:56.505583,84.00888,84.23475,85.13885
2022-01-07 17:17:57.009619,84.11161,84.54425,86.23875
2022-01-07 17:17:57.519103,84.36905,84.803,86.23875
2022-01-07 17:17:58.013128,83.59549,84.28675,86.08135
2022-01-07 17:17:58.507812,84.47302,84.751,86.08135
2022-01-07 17:17:59.009834,84.11161,84.4935,85.84572
2022-01-07 17:17:59.507111,83.9569,84.28675,85.84572
2022-01-07 17:18:00.007265,84.00888,84.3895,85.4527
2022-01-07 17:18:00.508164,83.9569,84.54425,85.4527
2022-01-07 17:18:01.028655,83.9569,84.28675,85.7675
2022-01-07 17:18:01.520247,84.00888,84.95775,85.7675
2022-01-07 17:18:02.009831,83.80219,84.132,85.92395
2022-01-07 17:18:02.513050,84.47302,84.64825,85.92395
2022-01-07 17:18:03.008019,84.05963,84.54425,86.04176
2022-01-07 17:18:03.521456,84.11161,84.4415,86.04176
2022-01-07 17:18:04.022913,84.21434,84.4935,85.29625
2022-01-07 17:18:04.518947,84.11161,84.59625,85.29625
2022-01-07 17:18:05.012143,83.90492,84.751,85.6101
2022-01-07 17:18:05.504231,83.85417,84.4415,85.6101
2022-01-07 17:18:06.002604,84.26632,84.59625,86.86645
2022-01-07 17:18:06.527081,84.21434,84.33875,86.86645
2022-01-07 17:18:07.013683,84.31831,84.699,85.80614
2022-01-07 17:18:07.508417,84.00888,84.699,85.80614
2022-01-07 17:18:08.001373,83.80219,83.92525,85.80614
2022-01-07 17:18:08.523842,84.31831,85.0085,85.80614
2022-01-07 17:18:09.014320,83.54475,83.92525,85.68833
2022-01-07 17:18:09.510131,84.31831,85.0605,85.68833
2022-01-07 17:18:10.009221,84.05963,84.23475,85.80614
2022-01-07 17:18:10.502448,84.42104,84.4935,85.80614
2022-01-07 17:18:11.028280,83.9569,84.3895,85.80614
2022-01-07 17:18:11.512283,84.21434,84.54425,85.80614
2022-01-07 17:18:12.013060,83.85417,84.3895,85.6101
2022-01-07 17:18:12.510579,84.1636,84.54425,85.6101
2022-01-07 17:18:13.009018,83.80219,84.4415,86.08135
2022-01-07 17:18:13.520294,83.9569,84.28675,86.08135
2022-01-07 17:18:14.021858,84.78245,85.0605,86.00312
2022-01-07 17:18:14.519214,83.80219,84.132,86.00312
2022-01-07 17:18:15.016324,84.36905,84.59625,86.90604
2022-01-07 17:18:15.506655,83.7502,84.33875,86.90604
2022-01-07 17:18:16.009228,84.11161,84.4415,85.29625
2022-01-07 17:18:16.516016,83.85417,84.751,85.29625
2022-01-07 17:18:17.017744,84.1636,84.3895,85.7675
2022-01-07 17:18:17.512515,84.00888,84.132,85.7675
2022-01-07 17:18:18.009003,84.36905,84.699,85.21708
2022-01-07 17:18:18.514563,84.00888,84.4415,85.21708
2022-01-07 17:18:19.010547,84.00888,84.4415,85.53187
2022-01-07 17:18:19.508099,84.21434,84.64825,85.53187
2022-01-07 17:18:20.007402,83.54475,84.33875,85.33489
2022-01-07 17:18:20.521871,84.1636,84.699,85.33489
2022-01-07 17:18:21.014827,84.31831,84.699,85.64968
2022-01-07 17:18:21.516855,83.90492,84.23475,85.64968
2022-01-07 17:18:22.013741,84.47302,84.64825,85.96354
2022-01-07 17:18:22.504264,83.80219,84.4415,85.96354
2022-01-07 17:18:23.017002,84.36905,84.64825,86.12093
2022-01-07 17:18:23.504694,83.9569,84.64825,86.12093
2022-01-07 17:18:24.028837,84.05963,84.4935,85.25666
2022-01-07 17:18:24.507620,83.80219,84.3895,85.25666
2022-01-07 17:18:25.057631,84.11161,84.699,85.92395
2022-01-07 17:18:25.517412,84.05963,84.28675,85.92395
2022-01-07 17:18:26.056448,84.26632,84.751,85.41406
2022-01-07 17:18:26.510384,83.7502,84.132,85.41406
2022-01-07 17:18:27.007605,84.21434,84.803,86.47437
2022-01-07 17:18:27.513056,83.9569,84.3895,86.47437
2022-01-07 17:18:28.011678,84.05963,84.64825,85.92395
2022-01-07 17:18:28.504190,83.85417,84.184,85.92395
2022-01-07 17:18:29.027395,84.42104,84.4935,85.96354
2022-01-07 17:18:29.516530,84.21434,84.95775,85.96354
2022-01-07 17:18:30.013790,84.11161,84.54425,85.49229
2022-01-07 17:18:30.514584,84.00888,84.4935,85.49229
2022-01-07 17:18:31.008289,83.7502,84.02925,85.84572
2022-01-07 17:18:31.505707,84.31831,85.16325,85.84572
2022-01-07 17:18:32.017304,84.00888,84.28675,85.84572
2022-01-07 17:18:32.513041,84.36905,84.64825,85.84572
2022-01-07 17:18:33.012175,83.9569,84.28675,85.29625
2022-01-07 17:18:33.515823,84.21434,84.4415,85.29625
2022-01-07 17:18:34.015487,84.42104,85.0605,85.64968
2022-01-07 17:18:34.511224,83.9569,84.23475,85.64968
2022-01-07 17:18:35.025157,83.85417,84.4415,85.64968
2022-01-07 17:18:35.509584,84.00888,84.3895,85.64968
2022-01-07 17:18:36.006871,84.31831,84.59625,85.72791
2022-01-07 17:18:36.507328,83.85417,84.3895,85.72791
2022-01-07 17:18:37.035479,84.47302,84.699,85.96354
2022-01-07 17:18:37.519270,83.80219,84.3895,85.96354
2022-01-07 17:18:38.013378,84.42104,84.699,85.6101
2022-01-07 17:18:38.503510,83.90492,84.699,85.6101
2022-01-07 17:18:39.025898,83.80219,84.28675,85.57051
2022-01-07 17:18:39.513240,84.47302,84.699,85.57051
2022-01-07 17:18:40.025370,83.64747,83.8745,85.49229
2022-01-07 17:18:40.518490,84.57575,84.85375,85.49229
2022-01-07 17:18:41.008873,83.9569,84.59625,86.23875
2022-01-07 17:18:41.502936,84.11161,84.4415,86.23875
2022-01-07 17:18:42.016528,83.80219,84.23475,86.08135
2022-01-07 17:18:42.516508,84.31831,84.803,86.08135
2022-01-07 17:18:43.015113,83.69946,84.23475,87.10208
2022-01-07 17:18:43.515510,84.57575,84.90575,87.10208
2022-01-07 17:18:44.009472,84.36905,84.54425,86.67041
2022-01-07 17:18:44.508760,83.69946,84.3895,86.67041
2022-01-07 17:19:56.013766,84.00888,84.4415,86.00312
2022-01-07 17:19:56.506743,84.1636,84.59625,86.00312
2022-01-07 17:19:57.009569,83.64747,84.28675,86.74864
2022-01-07 17:19:57.514636,83.90492,84.4415,86.74864
2022-01-07 17:19:58.012733,84.57575,84.85375,86.23875
2022-01-07 17:19:58.515076,84.1636,84.4935,86.23875
2022-01-07 17:19:59.011171,84.26632,84.4935,86.59218
2022-01-07 17:19:59.515806,83.85417,84.23475,86.59218
2022-01-07 17:20:00.016018,84.26632,84.751,86.04176
2022-01-07 17:20:00.517914,83.59549,84.184,86.04176
2022-01-07 17:20:01.002820,84.36905,84.751,85.96354
2022-01-07 17:20:01.525867,83.80219,84.28675,85.96354
2022-01-07 17:20:02.009271,84.26632,84.59625,85.96354
2022-01-07 17:20:02.515586,84.62773,84.699,85.96354
2022-01-07 17:20:03.008294,83.54475,84.33875,86.74864
2022-01-07 17:41:52.007607,84.31831,84.64825,85.72791
2022-01-07 17:41:52.517770,84.00888,84.4415,85.72791
2022-01-07 17:41:53.008757,84.42104,84.803,86.59218
2022-01-07 17:41:53.515525,83.59549,84.28675,86.59218
2022-01-07 17:41:54.026194,84.36905,84.95775,85.64968
2022-01-07 17:41:54.512468,84.42104,84.64825,85.64968
2022-01-07 17:41:55.005512,84.36905,84.54425,86.27739
2022-01-07 17:41:55.507953,83.80219,84.02925,86.27739
2022-01-07 17:41:56.026094,84.1636,84.803,85.68833
2022-01-07 17:41:56.521951,84.11161,84.59625,85.68833
2022-01-07 17:41:57.018785,83.9569,84.4415,85.84572
2022-01-07 17:41:57.513883,83.90492,84.23475,85.84572
2022-01-07 17:41:58.005401,84.05963,84.64825,84.94281
2022-01-07 17:41:58.503610,84.21434,84.59625,84.94281
2022-01-07 17:41:59.026076,84.11161,84.23475,86.04176
2022-01-07 17:41:59.517310,83.80219,84.3895,86.04176
2022-01-07 17:42:00.026741,84.1636,84.54425,85.49229
2022-01-07 17:42:00.512866,84.00888,84.54425,85.49229
2022-01-07 17:42:01.009178,84.11161,84.54425,85.4527
2022-01-07 17:42:01.510887,83.85417,84.4415,85.4527
2022-01-07 17:42:02.008122,84.1636,84.4935,86.47437
2022-01-07 17:42:02.528095,84.47302,84.59625,86.47437
2022-01-07 17:42:03.006114,83.9569,84.33875,85.80614
2022-01-07 17:42:03.502166,84.05963,84.59625,85.80614
2022-01-07 17:42:04.023196,84.1636,84.54425,86.00312
2022-01-07 17:42:04.516681,83.9569,84.3895,86.00312
