"id","time","gaikei_value","naikei_value","okuri_velocity","hiki_velocity","H1PV","H2PV","H3PV","H4-1PV","H4-2PV","H4-3PV","H4-4PV","H5PV","H6PV","H7PV","H1MV","H2MV","H3MV","H4-1MV","H4-2MV","H4-3MV","H4-4MV","H5MV","H6MV","H7MV","roshinkann_PV1","roshinkann_PV2","roshinkann_PV3","roshinkann_PV4","roshinkann_PV5","roshinkann_PV6","roshinkann_PV7","roshinkann_PV8","roshinkann_PV9","roshinkann_PV10"
214,"2022-02-14 18:14:43",1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.4,898.7,899.5,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.4,786.3,745.4
215,"2022-02-14 18:14:44",1.801,0.0,0.0,0.0,742.8,780.8,827.0,882.4,898.7,899.5,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.5
216,"2022-02-14 18:14:45",1.801,0.0,0.0,0.0,742.8,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.4,892.5,890.4,891.7,835.5,786.3,745.5
217,"2022-02-14 18:14:46",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
218,"2022-02-14 18:14:47",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
219,"2022-02-14 18:14:48",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
220,"2022-02-14 18:14:49",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
221,"2022-02-14 18:14:50",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
222,"2022-02-14 18:14:51",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
223,"2022-02-14 18:14:52",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
224,"2022-02-14 18:14:53",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
225,"2022-02-14 18:14:54",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
226,"2022-02-14 18:14:55",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
227,"2022-02-14 18:14:56",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
228,"2022-02-14 18:14:57",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
229,"2022-02-14 18:14:58",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
230,"2022-02-14 18:14:59",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
231,"2022-02-14 18:15:00",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
232,"2022-02-14 18:15:01",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.5,841.2,894.5,892.6,890.4,891.7,835.5,786.3,745.5
233,"2022-02-14 18:15:02",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.5,841.2,894.5,892.6,890.4,891.7,835.5,786.3,745.4
234,"2022-02-14 18:15:03",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.5,841.2,894.5,892.7,890.4,891.7,835.4,786.3,745.4
235,"2022-02-14 18:15:04",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.4,786.3,745.4
236,"2022-02-14 18:15:05",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.4,786.3,745.4
237,"2022-02-14 18:15:06",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
238,"2022-02-14 18:15:07",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
239,"2022-02-14 18:15:08",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.3
240,"2022-02-14 18:15:09",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.3
241,"2022-02-14 18:15:10",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.2
242,"2022-02-14 18:15:11",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.2
243,"2022-02-14 18:15:12",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.2
244,"2022-02-14 18:15:13",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
245,"2022-02-14 18:15:14",1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
246,"2022-02-14 18:15:15",1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
247,"2022-02-14 18:15:16",1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
248,"2022-02-14 18:15:17",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.3
249,"2022-02-14 18:15:18",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
250,"2022-02-14 18:15:19",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
251,"2022-02-14 18:15:20",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
252,"2022-02-14 18:15:21",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
253,"2022-02-14 18:15:22",1.8,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
254,"2022-02-14 18:15:23",1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
255,"2022-02-14 18:15:24",1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.1,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
256,"2022-02-14 18:15:25",1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.1,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
257,"2022-02-14 18:15:26",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
258,"2022-02-14 18:15:27",1.8,0.0,0.0,0.0,743.0,780.8,827.0,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
259,"2022-02-14 18:15:28",1.8,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.3
260,"2022-02-14 18:15:29",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
261,"2022-02-14 18:15:30",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.3,894.4,892.7,890.4,891.6,835.3,786.3,745.2
262,"2022-02-14 18:15:31",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.1,791.5,841.3,894.4,892.7,890.4,891.6,835.3,786.3,745.2
263,"2022-02-14 18:15:32",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.5,841.3,894.4,892.7,890.4,891.6,835.3,786.3,745.2
264,"2022-02-14 18:15:33",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
265,"2022-02-14 18:15:34",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
266,"2022-02-14 18:15:35",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
267,"2022-02-14 18:15:36",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
268,"2022-02-14 18:15:37",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
269,"2022-02-14 18:15:38",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
270,"2022-02-14 18:15:39",1.8,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.3
271,"2022-02-14 18:15:40",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
272,"2022-02-14 18:15:41",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
273,"2022-02-14 18:15:42",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
274,"2022-02-14 18:15:43",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
275,"2022-02-14 18:15:44",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
276,"2022-02-14 18:15:45",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
277,"2022-02-14 18:15:46",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
278,"2022-02-14 18:15:47",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
279,"2022-02-14 18:15:48",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
280,"2022-02-14 18:15:49",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.1,894.4,892.6,890.4,891.6,835.3,786.3,745.2
281,"2022-02-14 18:15:50",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
282,"2022-02-14 18:15:51",1.8,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
283,"2022-02-14 18:15:52",1.8,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
284,"2022-02-14 18:15:53",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
285,"2022-02-14 18:15:54",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
286,"2022-02-14 18:15:55",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
287,"2022-02-14 18:15:56",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
288,"2022-02-14 18:15:57",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
289,"2022-02-14 18:15:58",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
290,"2022-02-14 18:15:59",1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
291,"2022-02-14 18:16:00",1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.3,898.9,899.5,887.6,822.1,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.1,791.6,841.3,894.4,892.6,890.4,891.7,835.5,786.3,745.4
292,"2022-02-14 18:16:01",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
293,"2022-02-14 18:16:02",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
294,"2022-02-14 18:16:03",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.4
295,"2022-02-14 18:16:04",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.4
296,"2022-02-14 18:16:05",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.4
297,"2022-02-14 18:16:06",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
298,"2022-02-14 18:16:07",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
299,"2022-02-14 18:16:08",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
300,"2022-02-14 18:16:09",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
301,"2022-02-14 18:16:10",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
302,"2022-02-14 18:16:11",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.4
303,"2022-02-14 18:16:12",1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.4,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
